student_id,question_id,knowledge,answer
1092,118,31,0
1308,105,26,1
640,21,16,0
950,44,27,0
398,15,85,1
404,44,51,0
904,49,82,1
1336,26,39,0
900,80,71,0
480,84,44,1
511,108,66,0
1295,11,90,0
53,114,65,0
267,90,64,0
616,43,21,1
363,29,60,1
83,33,68,0
209,77,31,0
8,98,45,0
600,110,25,1
207,17,63,1
951,82,36,1
468,105,27,0
947,68,78,0
205,51,30,1
767,59,59,1
407,87,7,0
593,110,33,0
1221,120,43,1
1295,67,28,1
39,79,34,0
1096,75,21,0
368,24,23,0
276,7,36,0
1275,16,43,1
257,90,41,1
344,53,15,1
633,34,60,1
803,61,86,1
568,26,26,1
745,53,46,0
801,113,86,0
382,48,14,1
47,56,85,1
1246,15,72,0
990,31,88,1
728,26,12,0
800,51,60,0
643,45,27,0
229,69,39,0
1014,100,31,1
126,59,40,0
1363,99,90,0
1023,5,24,0
1121,108,49,0
224,33,33,1
1251,66,83,0
1190,112,12,1
186,27,11,0
562,45,38,1
1226,8,48,1
1264,58,76,0
993,67,3,0
200,103,29,1
1392,120,25,0
41,84,65,0
121,14,60,0
562,110,89,0
166,32,46,0
562,28,21,0
855,79,50,0
541,70,17,1
369,90,55,1
1101,43,50,1
651,106,78,0
173,28,68,1
1062,79,84,0
1399,77,70,1
1326,19,21,1
1025,40,81,0
180,45,9,0
1037,51,59,0
363,4,10,0
765,120,88,1
1372,18,71,1
97,45,75,1
756,98,38,0
1285,29,65,0
444,106,16,1
1133,76,60,0
853,66,30,0
1153,67,62,1
589,76,33,1
1308,71,59,0
422,108,30,1
494,68,20,1
34,114,43,1
1061,78,16,1
1208,101,30,1
1296,78,49,1
983,89,15,1
1327,104,60,1
295,72,78,0
735,39,46,1
227,15,59,0
1085,99,7,1
1243,69,22,1
1082,116,37,0
567,54,38,1
901,23,19,1
43,2,56,1
618,114,2,0
818,42,7,1
1060,35,20,0
368,101,28,0
141,111,59,1
1111,45,25,0
1105,120,8,0
303,57,76,1
154,75,88,1
90,2,48,0
458,84,48,0
1348,90,3,0
875,104,8,0
1,55,60,1
665,13,50,1
956,77,87,0
899,52,19,0
79,81,46,0
126,120,80,1
670,8,73,1
803,63,9,0
1314,69,54,0
327,2,1,1
740,113,36,0
497,104,80,0
125,98,42,1
491,1,54,1
1277,113,10,0
71,23,9,0
1167,102,57,0
873,97,79,0
754,4,90,0
19,36,33,0
135,22,57,1
718,102,68,0
1152,91,2,0
45,45,6,0
756,47,45,1
1112,43,45,0
405,79,28,1
1244,98,13,0
1330,41,36,0
837,78,14,0
675,120,80,1
1178,75,58,1
626,66,65,0
1200,86,78,0
726,24,56,1
1398,75,9,0
206,26,90,0
284,71,45,1
303,85,39,1
450,103,68,0
537,93,72,0
96,67,46,0
456,20,84,1
126,26,72,1
172,50,47,1
812,3,4,1
1363,63,14,1
343,11,47,0
1394,7,54,1
464,118,34,0
854,110,85,0
1264,65,29,0
244,35,78,0
320,106,39,1
873,47,30,1
1039,5,52,0
958,8,44,1
1320,48,1,1
465,18,46,1
719,107,32,0
782,28,63,1
1351,56,10,0
1220,88,59,1
643,105,67,0
229,65,55,1
512,105,65,0
1010,112,54,0
180,5,71,0
117,23,4,0
1066,61,58,1
779,91,59,1
665,45,31,0
408,65,3,0
6,61,81,0
219,82,74,0
10,60,71,0
86,23,81,0
1060,89,83,1
1325,61,23,0
150,60,52,1
255,1,7,0
256,77,41,0
1141,97,5,0
450,75,41,1
1311,71,18,0
661,36,11,1
718,41,81,0
965,30,70,1
1131,16,81,1
200,20,63,0
286,57,9,0
259,69,32,1
130,49,72,0
1008,45,7,1
1321,14,89,0
1033,92,90,1
805,72,28,1
445,102,39,0
87,7,79,1
97,44,33,1
83,100,83,0
600,19,48,0
1110,30,37,0
96,99,1,0
394,63,39,0
490,22,47,0
514,92,4,0
1113,80,17,1
184,115,22,0
433,64,32,1
1120,14,35,1
357,103,71,1
399,105,73,1
1352,104,23,1
287,70,81,0
428,44,8,1
1081,5,6,1
576,27,3,1
1366,46,78,1
964,82,71,1
931,17,62,0
1130,11,29,0
1054,52,83,1
1250,44,53,0
257,15,64,1
59,9,24,1
1398,96,41,0
230,19,42,0
117,100,48,0
1029,20,48,1
572,22,73,1
704,54,84,0
24,21,87,1
279,109,57,0
1266,110,83,0
126,30,64,0
1367,114,40,0
395,35,17,1
870,102,68,0
1384,80,62,1
463,42,46,1
1173,120,66,0
1125,107,73,0
1371,102,73,0
812,112,77,0
654,17,7,1
53,36,9,1
1110,6,34,0
143,4,40,1
752,24,42,1
1205,91,36,0
637,77,16,1
1147,61,21,1
850,82,38,0
161,58,51,0
714,71,80,0
1248,42,85,1
548,75,16,1
386,98,88,1
796,55,25,1
832,42,24,1
1296,52,45,1
1035,80,6,1
774,94,85,0
194,63,27,0
1337,24,34,0
345,69,13,0
512,107,56,1
816,12,20,0
1195,105,73,0
1199,109,80,1
479,55,79,1
1324,42,2,1
1323,7,67,1
30,65,13,0
437,51,65,0
1111,62,29,0
1204,96,71,1
881,34,19,1
215,94,8,0
383,7,10,1
627,8,86,1
371,90,48,1
1265,119,49,0
1274,96,33,0
244,34,78,0
1124,15,16,0
992,87,44,0
943,33,5,0
419,96,75,1
107,111,35,1
286,115,51,1
687,52,90,1
341,50,88,0
1262,3,85,1
710,71,89,0
1335,22,21,1
1007,85,36,1
572,102,63,0
1193,98,26,0
1176,40,62,1
75,106,1,0
634,97,67,1
1151,9,61,1
697,97,77,0
1008,11,60,1
9,77,5,1
717,71,78,0
517,49,21,0
92,66,21,0
755,86,29,1
1038,94,45,0
1348,27,36,0
684,101,16,1
73,56,18,1
813,110,77,1
252,62,10,0
492,114,56,0
25,82,46,0
1162,108,5,0
181,93,29,0
650,88,80,0
287,109,64,1
766,108,48,1
581,112,58,0
932,93,22,1
1115,117,53,0
553,56,7,0
96,73,59,1
331,79,72,0
602,84,8,0
553,22,14,1
211,22,3,0
179,20,39,0
333,119,57,0
186,20,37,1
458,107,45,0
1105,47,74,0
845,106,60,0
1081,9,54,0
1261,52,7,1
655,36,74,0
446,82,11,1
1296,32,62,1
925,49,34,0
44,53,34,1
187,84,39,1
182,20,51,1
394,80,29,1
916,99,71,0
71,74,53,1
748,34,41,1
1384,5,45,1
302,6,70,1
719,113,50,0
74,26,57,1
1218,99,14,1
888,114,53,1
1237,113,33,0
1116,70,79,0
1093,86,47,1
1339,20,37,0
323,105,80,1
228,41,23,1
586,90,76,0
1209,77,3,0
698,71,21,0
700,83,24,1
1069,17,27,1
876,45,43,0
1345,105,76,1
368,23,65,0
1367,54,11,0
982,3,9,0
372,101,31,0
1019,82,38,1
467,22,76,1
766,46,44,1
102,58,53,0
1124,59,46,0
1194,2,30,1
1330,72,62,0
652,66,3,1
370,35,49,1
812,96,31,1
564,20,39,0
14,52,25,0
310,90,59,0
1173,70,82,1
751,60,56,1
586,99,80,0
407,15,39,0
499,29,6,0
81,21,17,1
22,40,69,0
445,40,35,0
380,42,33,1
187,105,10,0
224,65,56,0
1095,106,63,0
289,23,73,1
901,88,27,0
738,2,54,1
395,35,72,1
70,59,82,1
530,43,20,1
545,42,10,0
644,83,41,0
38,106,4,0
1124,12,52,0
892,22,68,0
398,47,29,0
10,100,30,1
324,72,76,1
443,47,89,0
1069,77,2,0
832,4,89,0
245,18,57,0
1274,51,22,0
1042,111,39,1
467,84,5,0
294,107,33,1
1170,9,73,0
245,73,46,1
584,41,1,1
608,91,87,1
319,11,41,0
398,34,55,0
1013,91,83,0
951,14,14,1
1402,55,61,1
1023,58,47,0
733,80,20,0
827,119,30,0
1274,87,30,1
790,117,17,1
760,55,41,1
513,55,55,0
799,37,59,1
1101,36,1,0
1395,98,1,0
508,63,52,1
641,27,39,0
1213,67,58,1
186,38,67,1
425,97,17,1
1014,1,10,0
857,10,34,1
732,83,44,1
856,15,20,1
306,15,72,0
597,114,1,1
1358,58,78,0
427,106,28,1
1369,72,82,0
437,12,73,1
1399,13,57,0
650,12,78,1
511,68,11,1
1181,60,36,0
520,20,37,1
270,114,2,0
1326,33,83,1
676,28,33,0
1245,47,78,1
1204,82,86,0
74,24,84,0
703,57,84,0
529,18,11,1
650,65,87,1
2,14,26,0
1362,82,27,1
1284,72,53,1
959,37,35,1
158,104,73,1
1347,70,25,1
329,100,47,0
930,43,80,1
456,53,80,1
166,53,14,0
784,68,50,1
872,114,89,0
613,87,54,1
210,4,78,0
174,45,15,1
1276,74,76,0
307,1,33,0
6,16,69,0
920,90,49,1
576,119,12,0
665,50,30,0
1358,103,47,1
627,62,10,1
555,14,3,0
1352,38,80,1
1395,47,56,0
235,64,88,0
924,3,7,0
1034,119,45,1
911,27,27,0
603,36,69,1
313,44,42,0
501,93,72,1
155,105,3,1
357,106,76,0
1089,109,7,0
1092,65,37,0
1159,104,28,0
327,31,36,1
313,74,71,1
516,55,35,0
630,83,30,1
725,29,74,1
553,24,47,1
932,16,21,0
1076,89,74,0
1296,106,88,0
780,6,5,0
186,1,50,1
399,51,65,0
757,35,88,0
963,60,6,0
797,54,63,1
545,90,72,0
389,78,39,1
50,102,68,1
430,87,31,1
924,50,73,0
1168,112,18,0
1384,79,27,0
913,48,39,1
88,118,2,1
1145,72,59,1
324,5,87,0
548,16,68,0
547,115,38,0
688,50,66,1
1056,64,51,0
810,40,64,1
64,56,21,0
416,21,60,0
591,60,1,0
1340,71,80,1
424,56,75,0
469,67,61,0
226,28,90,0
1343,97,54,0
823,49,43,0
1244,12,13,0
558,35,78,0
325,51,65,1
1308,80,33,0
1206,22,24,1
716,57,36,0
517,41,26,0
1085,42,53,0
1132,113,20,0
276,31,81,0
1223,24,61,1
816,72,48,1
1384,74,19,0
1222,103,23,1
961,74,44,1
1188,34,56,1
28,49,26,1
831,57,87,1
771,18,89,1
1338,60,7,1
697,21,71,1
41,113,90,1
988,14,29,1
1360,10,86,1
1233,112,83,0
252,97,30,1
178,21,18,0
1020,24,7,1
376,106,1,0
74,60,73,1
1187,27,54,0
814,115,64,0
111,7,53,0
537,101,77,1
419,116,8,1
488,57,40,1
544,34,83,0
551,12,81,1
209,92,46,0
1007,62,34,1
1316,46,59,1
1027,56,70,1
410,116,30,1
1325,9,45,1
1101,110,38,1
712,52,70,1
1355,35,52,1
1299,115,60,1
892,108,57,1
843,72,85,1
108,36,48,1
493,23,3,1
434,48,66,1
136,53,86,0
1360,3,74,1
1388,93,10,0
540,86,3,1
1146,34,79,0
1007,115,87,1
1270,70,21,0
562,37,59,0
67,23,65,1
809,30,13,1
1105,94,43,0
1368,102,22,0
333,73,12,1
850,92,57,0
687,92,4,0
851,51,3,1
614,17,87,0
1035,119,51,0
1166,20,9,1
1164,9,27,1
103,11,6,1
557,67,44,1
87,108,86,0
605,74,52,1
84,51,1,0
1069,61,75,0
660,56,27,0
288,84,1,1
1175,8,1,0
342,70,83,0
833,63,43,0
330,74,75,0
578,86,77,0
308,91,78,0
576,56,22,1
696,93,86,0
781,67,73,1
152,69,60,0
1162,115,51,0
1217,40,3,0
450,37,12,1
153,8,41,0
348,97,85,1
867,1,75,1
239,112,45,1
609,117,45,1
101,77,58,0
1321,42,87,0
676,43,3,0
867,31,78,1
1059,115,89,0
348,32,19,1
219,83,69,0
472,79,62,0
624,10,62,0
215,105,48,1
1014,33,68,1
1392,7,56,1
1091,13,38,1
491,101,66,0
1287,31,22,0
1305,17,3,1
475,74,1,1
856,62,33,1
1204,11,20,1
409,41,12,1
152,68,65,0
1112,112,26,1
190,11,7,1
1142,45,52,0
29,12,34,0
1067,62,74,1
626,54,78,0
216,51,79,1
177,92,64,1
556,7,1,0
1083,83,8,0
636,51,44,1
300,96,18,0
559,11,83,0
998,38,68,0
6,87,10,1
541,41,42,1
639,36,1,0
1328,72,39,0
1057,27,19,1
193,50,71,1
482,51,75,0
1157,11,61,0
970,70,66,0
253,4,2,1
676,76,15,1
390,47,31,0
1334,20,30,0
978,91,32,1
484,87,11,1
36,11,57,1
61,61,44,0
1202,67,34,1
77,56,88,1
446,80,75,1
221,110,18,0
54,52,65,1
363,116,57,0
1221,49,8,0
1037,29,32,0
13,32,79,1
858,5,60,1
593,98,49,0
1333,58,58,0
1219,14,2,0
1098,37,51,0
757,99,79,1
763,83,26,1
750,7,24,1
384,36,24,1
125,88,55,0
265,44,36,1
1058,40,12,0
769,114,43,0
761,20,55,0
530,77,83,0
623,80,27,1
698,82,81,0
1386,1,42,1
327,75,9,1
444,3,81,1
192,10,81,1
218,67,21,0
800,15,64,0
793,70,66,0
1131,79,85,1
1029,110,19,0
1372,47,44,0
1382,102,58,1
104,105,73,0
1294,80,50,0
125,85,81,0
34,60,16,0
351,96,52,0
1020,119,13,1
784,48,39,0
1313,76,3,1
648,71,3,1
328,85,79,0
702,75,84,1
1354,18,1,0
758,14,4,1
923,39,14,0
1253,40,70,1
447,99,25,0
13,116,58,1
986,76,18,0
665,88,20,0
141,35,25,1
479,61,78,0
1090,3,45,1
589,83,54,0
412,114,34,0
1325,93,26,0
101,4,9,0
204,91,49,0
861,2,21,0
134,24,18,0
166,34,47,1
750,5,83,0
192,12,16,1
1401,77,12,1
149,67,41,0
1138,6,13,1
478,14,62,1
701,16,13,1
1398,20,63,1
80,73,52,1
1175,111,74,1
921,17,5,0
1012,56,86,0
891,99,31,1
612,68,48,1
1320,1,71,0
672,54,2,0
190,2,8,0
2,52,19,1
1042,119,27,1
451,12,54,1
719,52,87,1
120,103,44,1
692,38,74,0
370,50,5,1
901,45,76,1
75,35,9,1
361,52,33,1
1083,70,18,1
820,69,76,0
834,16,7,1
618,18,1,1
937,59,40,0
868,8,59,1
113,93,85,1
1014,76,2,0
420,69,71,1
1292,86,1,1
485,91,13,1
878,29,30,0
470,113,45,1
648,76,50,1
655,99,2,1
1256,1,33,1
1018,50,2,1
642,19,63,0
834,11,86,1
1013,50,14,1
1331,65,58,0
739,90,89,0
962,40,13,1
14,75,58,1
942,47,79,1
1329,84,78,1
1282,90,11,1
309,4,71,0
233,111,19,0
433,109,18,1
789,74,76,0
138,87,57,1
90,5,73,1
422,44,28,1
1297,69,23,0
1009,56,9,1
813,102,36,0
732,25,76,1
580,4,54,1
29,27,21,0
997,14,39,1
1201,87,39,0
358,74,84,1
427,62,40,0
331,5,17,0
120,110,49,1
933,11,62,1
935,103,28,1
489,65,88,0
211,37,57,1
1057,115,79,0
481,44,43,0
1329,1,34,1
1221,72,61,1
24,13,48,0
591,71,22,0
776,114,41,1
774,100,17,0
653,46,83,0
149,73,43,1
127,64,61,1
1269,110,54,1
880,34,15,0
53,1,68,1
1058,13,26,1
198,58,41,0
514,7,27,0
35,56,66,0
1281,84,87,1
432,65,32,0
499,13,42,1
927,41,65,0
900,32,27,1
1016,81,54,0
706,53,76,0
1360,28,11,1
912,14,64,0
1287,53,3,1
519,77,77,0
747,117,55,1
242,118,74,0
807,56,60,0
1005,38,19,1
130,72,89,1
815,37,71,0
1322,6,53,0
923,89,81,1
1051,55,24,0
444,109,40,0
393,92,51,0
801,55,36,0
570,51,71,0
1146,63,27,0
553,68,53,0
888,28,85,1
1042,23,19,1
782,82,42,0
868,54,5,0
1088,112,74,1
406,7,45,0
439,72,23,0
922,55,79,0
696,8,46,1
147,119,16,0
1146,42,63,1
756,11,85,1
303,101,8,1
120,22,36,0
1099,62,58,0
975,20,65,1
1334,4,26,0
1224,48,21,0
783,114,61,0
1112,24,74,1
1083,12,59,1
70,53,9,1
900,99,66,1
1247,56,32,1
470,88,81,0
808,98,53,1
575,32,20,0
848,40,48,0
273,97,55,1
1264,120,53,0
382,116,65,1
161,89,83,0
873,2,41,1
73,27,4,1
336,66,7,1
457,18,85,0
752,46,74,1
99,107,77,0
702,8,11,0
1007,96,69,1
1001,3,13,0
334,72,50,0
1257,30,78,1
213,87,42,0
1299,81,61,0
8,19,17,0
1264,74,3,0
716,81,66,1
136,85,64,1
960,45,78,1
638,63,45,1
161,56,54,0
861,18,14,1
1398,100,63,1
487,22,70,1
1368,52,55,0
1339,113,75,1
837,12,17,0
989,69,33,0
873,73,50,0
1288,13,31,0
1051,52,26,1
1092,116,22,1
502,7,12,0
913,43,89,0
251,66,16,0
311,75,4,1
1161,45,59,1
1054,3,25,0
65,83,28,0
482,19,71,0
959,94,58,0
383,70,22,1
1039,88,72,0
1107,47,59,1
408,114,24,1
930,2,62,1
1250,93,12,0
297,20,82,1
791,40,27,1
656,40,8,0
1006,61,22,1
559,85,37,0
50,84,14,1
627,6,70,1
754,80,69,0
618,110,52,1
219,118,21,1
616,67,69,0
692,53,37,1
1173,119,23,1
642,72,11,1
1176,82,58,0
639,79,89,0
998,24,12,0
136,30,21,0
997,5,12,0
987,1,70,0
106,60,68,0
284,51,81,1
366,88,13,0
647,55,47,1
1037,50,36,0
1258,93,90,1
202,86,87,0
2,49,89,1
1076,12,85,1
1016,46,12,0
1398,22,41,1
687,18,89,1
518,30,83,0
929,4,49,1
420,110,21,0
971,20,63,0
838,67,41,1
726,102,48,1
1377,59,77,1
1189,23,56,1
178,55,88,1
1303,28,9,0
636,76,35,0
544,81,77,0
819,15,26,1
594,76,85,0
97,51,54,1
881,15,61,1
1156,88,49,0
1022,110,75,1
528,23,78,0
242,88,77,0
73,30,81,1
1301,70,87,0
176,99,81,1
1103,24,83,1
1332,6,40,0
1383,97,51,1
299,83,81,0
219,55,81,1
597,81,49,1
230,96,2,1
24,22,87,0
663,22,63,1
936,63,11,1
975,29,50,1
89,99,35,0
1245,110,8,1
1246,11,38,1
133,101,42,0
3,58,82,1
126,37,34,1
1103,110,46,1
98,104,58,1
1295,106,49,1
616,108,52,0
65,72,21,0
857,62,53,1
490,64,49,1
778,113,62,0
733,111,12,1
453,3,41,1
1331,74,49,0
653,90,1,1
882,11,28,1
1083,104,17,1
908,73,49,1
1243,48,70,0
1362,83,50,1
1127,116,67,1
1199,34,46,1
327,79,25,0
779,96,14,1
651,60,36,0
820,120,82,1
68,112,45,0
759,39,66,1
341,96,3,1
647,19,27,0
592,25,1,0
395,41,86,1
1057,22,16,1
1381,95,48,1
771,39,73,1
1331,54,83,0
350,87,26,0
107,19,22,1
1376,85,52,1
421,104,31,0
123,59,62,0
441,28,21,0
649,26,78,1
894,5,81,0
388,11,10,1
774,24,65,0
1064,57,51,0
257,69,15,0
834,70,49,1
296,63,44,1
153,96,13,1
797,79,67,0
837,13,22,0
7,24,77,0
603,11,74,1
1399,25,88,0
386,48,51,0
740,14,17,1
133,19,50,1
1257,74,47,1
147,62,90,1
565,78,14,0
581,46,9,1
696,75,69,1
1034,82,79,0
637,99,20,1
1032,16,52,1
1035,86,73,1
249,84,38,1
1142,86,5,0
961,8,65,0
318,1,13,1
1233,59,49,0
1213,114,56,0
1172,108,45,0
1257,2,9,1
567,53,66,0
174,112,13,1
1306,69,79,0
512,109,12,1
1304,21,67,1
149,117,24,0
351,22,54,0
1208,57,88,0
1215,101,27,0
476,107,35,0
588,105,40,1
169,19,25,0
1378,85,2,0
196,3,86,1
609,36,32,0
1093,4,79,0
648,8,17,0
1101,33,14,0
1091,106,71,0
660,100,57,0
1392,72,84,1
78,113,14,1
980,106,65,1
870,76,67,1
1251,116,74,0
183,118,73,0
1037,66,41,1
937,46,42,1
559,96,59,1
602,23,31,0
1149,13,84,0
79,102,7,0
1215,94,6,1
933,41,17,0
883,71,73,0
497,29,20,1
493,114,66,0
946,91,23,1
1204,20,15,0
692,72,2,1
355,103,40,0
372,119,50,0
1069,117,17,1
704,18,68,0
110,68,1,0
716,80,35,1
1305,84,74,0
1128,31,25,1
282,61,59,1
607,119,69,0
868,26,34,0
213,13,44,0
544,74,82,0
601,14,20,1
1373,87,14,1
1374,92,44,0
1249,27,68,1
627,45,68,0
594,76,39,1
1289,86,83,1
967,56,22,1
768,51,20,0
655,95,38,1
483,30,45,1
781,77,36,1
411,77,44,0
698,96,29,1
536,2,74,0
497,42,82,1
443,86,4,1
803,46,32,0
1089,88,83,0
955,92,73,0
105,25,21,0
595,106,28,0
1155,79,8,1
467,3,13,1
42,90,87,1
773,90,57,0
962,25,74,1
368,61,8,1
31,10,54,1
678,48,64,1
583,111,5,1
917,23,71,1
1091,28,81,0
1365,95,40,1
859,72,41,1
311,120,1,0
462,85,73,1
681,109,65,1
442,26,73,1
1310,58,19,1
368,42,16,0
107,116,63,1
1141,82,52,1
1248,99,60,0
833,85,59,1
728,102,83,1
176,42,87,0
291,65,24,0
668,119,8,1
1282,75,56,0
275,5,19,1
300,39,18,0
862,15,77,0
1106,2,41,1
573,79,3,0
91,58,77,1
433,9,27,1
658,59,88,0
321,20,19,1
421,49,41,0
1384,40,14,0
57,2,13,1
1360,105,19,0
220,105,51,0
1037,112,45,0
793,23,50,0
742,37,50,1
858,15,24,1
987,32,17,1
15,61,21,1
64,27,50,1
83,26,8,1
1372,3,77,1
1263,48,59,1
74,120,15,0
338,2,31,1
72,113,3,0
1379,106,68,1
1140,28,54,1
1057,64,6,0
350,97,23,0
1185,43,75,1
1244,23,82,0
917,36,70,0
5,33,22,1
690,86,29,0
773,6,71,0
1055,56,52,1
1208,24,22,1
487,21,66,0
1047,52,17,1
472,92,10,1
1293,10,1,1
353,100,60,1
846,99,41,0
722,28,42,1
1238,93,79,0
1341,27,23,0
441,114,31,0
72,91,28,0
1012,103,47,1
274,40,70,1
184,117,54,1
763,47,71,0
1400,95,82,0
1161,44,69,1
598,14,14,1
160,35,68,1
1321,2,29,0
866,102,58,0
674,15,34,0
925,117,14,0
1253,87,2,1
1369,46,68,0
1353,52,6,0
790,65,72,1
1252,54,24,0
157,48,86,0
1050,45,59,1
1286,4,33,0
1245,118,24,1
1075,56,70,1
187,4,17,1
590,9,53,1
1178,44,7,0
1325,72,85,1
741,48,47,0
1153,89,55,0
982,26,71,0
458,72,58,0
362,94,10,1
1311,62,10,1
303,67,43,0
37,63,28,0
1090,103,21,0
1212,1,90,1
361,10,84,1
71,34,72,0
832,66,8,1
374,78,1,0
228,50,72,0
951,106,44,0
496,54,52,1
253,65,14,0
1280,99,68,1
754,118,31,0
741,18,57,0
615,80,79,1
769,16,42,1
1098,113,32,1
636,2,33,0
857,99,31,0
281,12,31,1
164,58,73,0
465,84,2,0
1179,109,52,1
707,5,37,1
316,25,14,0
1121,91,60,1
217,70,67,0
542,59,54,0
372,69,16,1
295,110,58,1
510,1,1,0
1251,80,11,1
1299,119,20,1
690,46,63,1
516,34,12,1
86,116,31,1
1285,88,40,1
38,120,46,0
1281,112,25,1
1295,9,83,0
323,55,43,1
949,119,5,0
462,62,63,0
1185,45,34,0
1031,5,16,0
867,57,71,1
747,40,52,1
1246,87,9,1
658,118,35,1
1198,115,31,0
6,14,36,1
420,16,54,0
110,77,85,1
1176,16,12,1
147,29,78,1
822,49,17,1
1159,54,76,1
252,95,20,0
371,91,12,1
56,73,28,1
474,5,58,1
1300,38,65,0
287,1,55,1
1229,15,61,1
772,100,31,0
532,73,1,1
397,19,47,0
530,67,20,1
1203,112,16,1
337,117,30,1
1206,101,55,0
1359,92,68,0
1301,91,41,1
565,50,66,1
1275,75,38,1
1297,13,85,0
136,19,59,1
877,60,24,0
384,13,60,1
1025,5,49,0
1384,105,43,0
565,29,71,0
686,97,60,1
367,24,54,1
616,37,49,0
890,46,2,0
1018,27,66,1
409,117,89,0
13,85,6,0
801,45,90,1
1056,79,10,0
957,26,54,0
972,114,7,1
504,98,86,1
1171,59,75,1
582,7,65,1
706,66,67,1
1261,61,36,0
910,9,12,1
1034,76,6,1
951,30,18,0
1168,57,55,0
1303,68,45,0
679,116,23,0
113,97,85,0
1388,4,4,1
137,60,72,0
642,63,58,0
1390,87,30,0
1258,97,28,1
770,87,29,1
994,11,89,1
712,47,1,0
25,47,26,1
197,120,80,1
951,42,70,1
362,7,35,1
744,70,48,0
957,73,31,0
349,25,6,0
473,48,43,1
324,55,40,0
319,24,87,0
86,58,52,1
751,72,31,0
508,93,64,1
1372,55,42,1
302,73,70,0
658,46,50,0
1096,63,14,0
158,8,50,0
189,115,58,0
88,43,41,0
1258,63,74,0
673,34,65,1
748,97,82,1
167,109,68,0
478,56,48,0
1191,76,60,0
534,98,15,1
832,41,16,1
84,38,20,1
264,46,54,0
1284,55,47,0
58,103,49,1
1014,118,36,1
270,112,32,1
431,61,78,1
1071,73,24,1
1245,17,72,1
662,89,76,0
928,88,43,1
986,77,79,0
903,16,50,1
911,73,33,0
1316,80,14,0
498,12,37,0
750,113,86,1
914,23,10,1
826,12,2,0
195,68,71,1
933,48,16,0
1076,34,35,1
923,113,39,1
1130,105,14,0
813,85,20,0
356,91,15,1
635,52,54,0
726,83,12,1
1311,86,79,0
371,40,41,1
540,118,59,1
978,24,69,0
653,42,73,1
1095,11,14,1
282,24,61,1
826,6,30,0
883,44,54,0
1346,10,25,1
1378,37,68,0
1107,60,27,1
1286,99,82,0
509,7,20,1
549,67,86,0
1057,73,36,1
398,58,51,0
1187,83,38,0
788,88,90,0
887,117,47,0
627,32,79,1
124,23,35,0
1073,49,8,0
1296,97,52,0
1301,21,9,1
651,27,15,0
648,49,69,1
1164,69,81,1
751,22,65,1
984,100,35,0
607,109,50,1
473,33,78,0
916,54,84,0
818,91,90,1
334,73,55,1
1176,4,43,0
314,20,76,1
704,73,16,1
871,100,73,1
81,106,54,1
189,18,53,1
1341,19,34,0
1037,118,15,0
1275,19,87,0
821,77,89,0
1270,43,78,1
147,39,90,1
423,84,41,1
1036,111,75,1
14,93,76,0
510,89,78,0
171,39,16,0
1332,29,21,0
442,95,36,0
87,23,2,1
612,37,49,0
910,40,90,0
116,67,6,1
32,92,62,0
797,29,84,0
1050,102,36,1
673,101,77,1
578,17,74,0
605,112,55,1
696,19,69,0
1398,107,52,1
259,27,80,0
1247,92,21,0
598,14,88,1
361,4,5,1
581,60,15,1
886,116,53,1
918,11,55,1
435,96,81,1
1334,86,50,0
1100,94,73,1
28,87,77,0
894,44,25,1
783,83,45,0
1265,80,60,1
561,54,9,0
1009,54,4,0
178,119,22,0
876,58,30,1
19,9,88,0
382,117,55,1
1327,40,24,1
1398,8,89,1
726,75,65,0
150,85,84,0
1239,78,59,1
1036,55,68,1
738,104,59,1
404,79,42,0
489,75,32,0
863,92,13,1
635,56,67,0
341,41,26,1
951,85,34,0
765,28,52,0
212,112,61,1
1323,19,74,1
478,56,52,1
842,70,75,1
1095,100,88,0
942,11,14,1
1274,28,20,0
1349,7,52,1
144,29,40,0
564,87,22,1
773,98,83,0
938,100,68,0
627,6,31,1
688,62,72,1
603,33,61,1
563,106,20,0
65,4,10,0
29,90,39,1
532,28,69,1
367,9,30,0
1369,70,18,1
698,69,71,0
471,46,30,0
404,14,19,1
240,23,31,0
1087,63,38,1
170,10,60,1
1357,68,54,0
712,37,33,0
420,118,80,1
1338,39,30,1
29,91,85,1
326,64,10,0
687,87,81,1
1334,28,20,1
135,7,43,1
479,27,11,1
496,32,65,1
1163,38,49,0
1116,14,79,0
1304,20,86,1
1050,59,60,1
714,49,6,1
273,59,80,0
377,106,6,1
506,87,88,0
1201,104,38,1
1260,57,50,0
539,18,83,0
451,88,82,0
1313,102,48,1
90,14,33,1
1122,42,47,1
1072,111,79,1
1232,48,24,1
735,62,68,0
1026,101,10,0
251,51,70,1
304,90,43,1
333,112,49,1
153,87,16,1
472,91,41,0
536,29,16,1
196,65,9,1
804,14,22,1
660,92,82,1
569,44,45,1
302,114,51,0
118,65,2,0
842,113,90,1
748,36,60,0
20,30,56,0
888,78,48,0
574,118,87,0
282,67,17,0
347,14,71,0
1237,23,80,1
1022,11,61,1
820,13,45,1
167,21,85,0
772,52,84,0
238,65,4,0
1369,103,52,0
90,2,67,0
923,37,43,1
503,35,62,0
1293,31,51,0
341,60,53,1
533,72,47,1
1098,31,46,1
141,76,13,0
1033,99,79,1
695,42,24,1
1047,9,14,1
862,62,80,1
